Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud
TRX-010541,2025-03-10 21:24:00,CUST-1755,13.42,Food_Dining,0.0123,iOS,0.75,85.75,0,0,0
TRX-010542,2025-01-28 01:31:00,CUST-1112,29.1,Groceries,0.0123,iOS,0.69,68.3,0,1,0
TRX-010543,2025-01-02 09:43:00,CUST-1056,17.89,Transport,0.0123,Android,0.19,101.49,0,0,0
TRX-010544,2025-02-24 11:53:00,CUST-1144,36.24,Groceries,0.0123,Android,0.37,135.33,0,0,0
TRX-010545,2025-01-27 20:37:00,CUST-1568,149.7,Groceries,0.0123,Android,0.1,93.88,0,0,0
TRX-010546,2025-02-17 16:04:00,CUST-1139,847.67,Electronics,0.0123,iOS,0.74,85.24,0,0,0
TRX-010547,2025-02-01 11:12:00,CUST-1551,67.77,Groceries,0.0123,iOS,0.14,72.44,1,0,0
TRX-010548,2025-03-20 23:49:00,CUST-1849,41.03,Transport,0.0123,Android,0.67,164.85,0,0,0
TRX-010549,2025-01-16 08:41:00,CUST-1794,98.71,Online_Services,0.0123,Android,0.26,58.32,0,0,0
TRX-010550,2025-03-10 15:04:00,CUST-1688,24.36,Food_Dining,0.0123,iOS,0.01,62.2,0,0,0
TRX-010551,2025-02-26 21:33:00,CUST-1250,49.01,Groceries,0.0123,iOS,0.37,113.41,0,0,0
TRX-010552,2025-02-09 22:52:00,CUST-1544,17.53,Transport,0.0123,iOS,0.7,94.98,1,0,0
TRX-010553,2025-02-05 09:05:00,CUST-1652,13.62,Transport,0.0123,iOS,0.18,105.37,0,0,0
TRX-010554,2025-03-17 17:58:00,CUST-1881,8.75,Transport,0.0123,Android,0.25,76.27,0,0,0
TRX-010555,2025-03-10 09:39:00,CUST-1908,16.72,Online_Services,0.0123,iOS,0.55,95.25,0,0,0
TRX-010556,2025-02-27 18:18:00,CUST-1606,31.5,Online_Services,0.0123,Android,0.53,131.94,0,0,0
TRX-010557,2025-03-06 06:49:00,CUST-1880,24.21,Food_Dining,0.0123,Android,0.06,81.68,0,0,0
TRX-010558,2025-01-07 15:19:00,CUST-1179,8.2,Transport,0.0123,Android,0.23,84.55,0,0,0
TRX-010559,2025-01-12 12:02:00,CUST-1787,13.47,Transport,0.0123,Android,0.66,60.24,1,0,0
TRX-010560,2025-02-12 13:35:00,CUST-1420,14.81,Food_Dining,0.0123,iOS,0.8,21.65,0,0,0
TRX-010561,2025-01-29 21:07:00,CUST-1337,31.41,Food_Dining,0.0123,Android,0.91,103.94,0,0,0
TRX-010562,2025-02-13 02:57:00,CUST-1319,42.31,Groceries,0.0123,iOS,0.21,106.41,0,1,0
TRX-010563,2025-01-23 07:15:00,CUST-1007,13.45,Transport,4.8088,Web_Browser,0.54,74.74,0,0,0
TRX-010564,2025-03-12 15:04:00,CUST-1700,3382.38,Luxury_Goods,0.0123,Android,0.12,147.44,0,0,1
TRX-010565,2025-03-18 09:50:00,CUST-1214,32.13,Food_Dining,0.0123,Android,0.28,172.8,0,0,0
TRX-010566,2025-01-23 23:07:00,CUST-1144,9.65,Transport,0.0123,iOS,0.06,123.1,0,0,0
TRX-010567,2025-01-20 15:21:00,CUST-1045,16.0,Online_Services,0.0123,iOS,0.0,105.12,0,0,0
TRX-010568,2025-03-02 13:01:00,CUST-1429,18.76,Groceries,0.0123,iOS,0.08,102.95,1,0,0
TRX-010569,2025-02-12 17:55:00,CUST-1699,18.74,Groceries,0.0123,iOS,0.57,84.05,0,0,0
TRX-010570,2025-02-25 15:52:00,CUST-1971,9.08,Transport,0.0123,Android,0.88,61.81,0,0,0
TRX-010571,2025-02-03 09:59:00,CUST-1195,54.5,Food_Dining,0.0123,iOS,0.94,139.51,0,0,0
TRX-010572,2025-03-05 07:40:00,CUST-1564,71.0,Groceries,0.0123,Android,0.89,68.21,0,0,0
TRX-010573,2025-03-08 23:54:00,CUST-1852,40.12,Food_Dining,0.0123,Android,0.02,59.19,1,0,0
TRX-010574,2025-01-19 16:47:00,CUST-1951,514.98,Electronics,0.0123,Android,0.36,136.06,1,0,0
TRX-010575,2025-01-11 14:09:00,CUST-1009,81.96,Groceries,0.0123,Web_Browser,0.87,111.43,1,0,0
TRX-010576,2025-01-08 01:15:00,CUST-1818,33.21,Groceries,4.8088,Android,0.93,79.08,0,1,1
TRX-010577,2025-02-06 11:24:00,CUST-1981,397.3,Electronics,0.0123,iOS,0.59,104.31,0,0,0
TRX-010578,2025-01-20 08:55:00,CUST-1186,38.52,Online_Services,0.0123,Android,0.47,46.82,0,0,0
TRX-010579,2025-03-19 14:13:00,CUST-1355,29.68,Food_Dining,0.0123,iOS,0.57,100.06,0,0,0
TRX-010580,2025-03-16 10:46:00,CUST-1667,78.28,Online_Services,0.0123,Android,0.2,85.59,1,0,0
TRX-010581,2025-03-25 07:16:00,CUST-1235,13.6,Transport,0.0123,Android,0.7,124.47,0,0,0
TRX-010582,2025-01-08 11:18:00,CUST-1840,23.48,Online_Services,0.0123,Android,0.05,133.99,0,0,0
TRX-010583,2025-01-28 17:12:00,CUST-1957,27.82,Online_Services,0.0123,iOS,0.11,81.77,0,0,0
TRX-010584,2025-02-26 19:54:00,CUST-1253,498.9,Electronics,0.0123,iOS,0.73,145.06,0,0,0
TRX-010585,2025-03-14 23:54:00,CUST-1581,27.32,Transport,0.0123,Android,0.53,91.26,0,0,0
TRX-010586,2025-02-26 06:36:00,CUST-1455,42.19,Food_Dining,0.0123,Android,0.32,118.59,0,0,0
TRX-010587,2025-01-12 01:24:00,CUST-1845,40.6,Groceries,0.0123,iOS,0.04,59.03,1,1,0
TRX-010588,2025-03-05 12:11:00,CUST-1229,25.56,Food_Dining,4.8088,iOS,0.02,112.71,0,0,0
TRX-010589,2025-01-05 12:36:00,CUST-1011,18.37,Transport,0.0123,iOS,0.2,93.69,1,0,0
TRX-010590,2025-01-15 04:31:00,CUST-1243,16.29,Food_Dining,0.0123,iOS,0.8,114.9,0,1,0
TRX-010591,2025-03-03 10:03:00,CUST-1164,520.63,Electronics,4.8088,Android,0.77,65.42,0,0,1
TRX-010592,2025-03-23 13:25:00,CUST-1030,60.15,Food_Dining,0.0123,Android,0.05,78.33,1,0,0
TRX-010593,2025-03-15 22:12:00,CUST-1790,56.93,Groceries,0.0123,iOS,0.66,95.94,1,0,0
TRX-010594,2025-02-22 09:27:00,CUST-1187,72.04,Groceries,0.0123,iOS,0.26,128.25,1,0,0
TRX-010595,2025-03-15 08:58:00,CUST-1642,43.83,Food_Dining,0.0123,Web_Browser,0.65,99.37,1,0,0
TRX-010596,2025-02-08 21:52:00,CUST-1740,15.81,Food_Dining,0.0123,Android,0.22,122.17,1,0,0
TRX-010597,2025-03-20 03:51:00,CUST-1976,27.64,Food_Dining,0.0123,Android,0.67,71.28,0,1,0
TRX-010598,2025-01-01 09:27:00,CUST-1004,53.47,Food_Dining,0.0123,Web_Browser,0.66,125.17,0,0,0
TRX-010599,2025-01-06 20:22:00,CUST-1941,1440.08,Luxury_Goods,4.8088,Android,0.1,107.08,0,0,1
TRX-010600,2025-03-24 22:06:00,CUST-1155,69.23,Groceries,0.0123,Web_Browser,0.02,65.64,0,0,0
TRX-010601,2025-02-16 03:33:00,CUST-1928,42.79,Groceries,0.0123,iOS,0.63,58.6,1,1,0
TRX-010602,2025-01-30 06:01:00,CUST-1440,26.72,Food_Dining,0.0123,iOS,0.38,96.79,0,0,0
TRX-010603,2025-02-20 09:58:00,CUST-1443,27.12,Transport,0.0123,Web_Browser,0.69,144.54,0,0,0
TRX-010604,2025-03-15 11:25:00,CUST-1716,79.59,Online_Services,0.0123,Android,0.8,77.86,1,0,0
TRX-010605,2025-02-01 17:36:00,CUST-1120,33.81,Food_Dining,0.0123,Web_Browser,0.83,162.57,1,0,0
TRX-010606,2025-02-06 14:18:00,CUST-1063,44.11,Groceries,0.0123,iOS,0.68,104.07,0,0,0
TRX-010607,2025-03-23 13:56:00,CUST-1949,2328.48,Luxury_Goods,0.0123,Android,0.23,107.07,1,0,1
TRX-010608,2025-03-27 23:04:00,CUST-1706,23.58,Food_Dining,0.0123,iOS,0.17,138.86,0,0,0
TRX-010609,2025-01-15 22:01:00,CUST-1425,3237.77,Luxury_Goods,0.0123,Android,0.93,96.88,0,0,1
TRX-010610,2025-01-07 20:17:00,CUST-1720,15.7,Food_Dining,0.0123,iOS,0.67,139.88,0,0,0
TRX-010611,2025-03-16 15:31:00,CUST-1975,87.04,Groceries,0.0123,iOS,0.33,133.94,1,0,0
TRX-010612,2025-03-30 19:56:00,CUST-1778,24.64,Transport,0.0123,iOS,0.86,90.97,1,0,0
TRX-010613,2025-03-28 04:57:00,CUST-1682,72.63,Groceries,0.0123,Android,0.74,62.11,0,1,0
TRX-010614,2025-01-18 05:19:00,CUST-1405,50.01,Food_Dining,0.0123,Android,0.82,108.35,1,0,0
TRX-010615,2025-01-21 20:12:00,CUST-1560,17.58,Groceries,0.0123,Android,0.27,70.15,0,0,0
TRX-010616,2025-03-27 23:48:00,CUST-1231,20.62,Transport,0.0123,Android,0.0,96.52,0,0,0
TRX-010617,2025-03-08 14:47:00,CUST-1026,251.87,Electronics,4.8088,iOS,0.56,53.87,1,0,0
TRX-010618,2025-01-25 09:50:00,CUST-1122,46.92,Groceries,0.0123,Web_Browser,0.11,111.62,1,0,0
TRX-010619,2025-01-11 06:12:00,CUST-1184,25.59,Food_Dining,0.0123,Android,0.63,104.09,1,0,0
TRX-010620,2025-03-26 11:48:00,CUST-1600,47.48,Groceries,0.0123,iOS,0.76,129.63,0,0,0
TRX-010621,2025-03-22 21:58:00,CUST-1121,2484.4,Luxury_Goods,0.0123,iOS,0.36,104.17,1,0,1
TRX-010622,2025-03-23 23:24:00,CUST-1862,71.14,Groceries,0.0123,Android,0.31,97.29,1,0,0
TRX-010623,2025-02-16 17:00:00,CUST-1930,1120.24,Luxury_Goods,4.8088,Android,0.21,103.3,1,0,1
TRX-010624,2025-03-09 05:47:00,CUST-1678,74.37,Groceries,0.0123,iOS,0.23,129.95,1,0,0
TRX-010625,2025-03-29 14:45:00,CUST-1920,49.48,Groceries,0.0123,Web_Browser,0.66,120.59,1,0,0
TRX-010626,2025-02-02 18:30:00,CUST-1117,5.55,Transport,0.0123,Android,0.52,117.09,1,0,0
TRX-010627,2025-01-10 12:14:00,CUST-1650,671.8,Electronics,0.0123,Android,0.74,82.08,0,0,0
TRX-010628,2025-03-12 15:18:00,CUST-1150,20.66,Transport,0.0123,Android,0.55,135.95,0,0,0
TRX-010629,2025-02-28 21:06:00,CUST-1271,79.33,Groceries,0.0123,iOS,0.13,150.63,0,0,0
TRX-010630,2025-01-25 15:53:00,CUST-1797,9.38,Food_Dining,0.0123,Android,0.58,62.93,1,0,0
TRX-010631,2025-03-23 23:52:00,CUST-1338,54.42,Groceries,0.0123,Android,0.9,82.59,1,0,0
TRX-010632,2025-01-16 04:12:00,CUST-1481,51.08,Groceries,0.0123,iOS,0.48,99.92,0,1,0
TRX-010633,2025-02-20 00:39:00,CUST-1986,78.16,Groceries,0.0123,iOS,0.87,132.21,0,1,1
TRX-010634,2025-01-25 10:16:00,CUST-1617,33.65,Food_Dining,0.0123,iOS,0.74,88.94,1,0,0
TRX-010635,2025-01-19 02:58:00,CUST-1320,112.47,Groceries,0.0123,iOS,0.73,99.22,1,1,0
TRX-010636,2025-03-12 04:27:00,CUST-1883,48.78,Groceries,0.0123,iOS,0.58,103.37,0,1,0
TRX-010637,2025-03-10 05:52:00,CUST-1245,56.94,Online_Services,0.0123,iOS,0.56,132.09,0,0,0
TRX-010638,2025-01-19 22:35:00,CUST-1967,54.21,Food_Dining,0.0123,iOS,0.75,133.02,1,0,0
TRX-010639,2025-02-16 23:02:00,CUST-1624,33.62,Food_Dining,0.0123,Web_Browser,0.88,112.48,1,0,0
TRX-010640,2025-02-23 18:06:00,CUST-1138,23.84,Online_Services,0.0123,iOS,0.45,77.76,1,0,0
TRX-010641,2025-01-17 12:37:00,CUST-1505,16.86,Transport,0.0123,Web_Browser,0.7,90.99,0,0,0
TRX-010642,2025-03-15 17:27:00,CUST-1890,29.03,Food_Dining,0.0123,Web_Browser,0.57,141.26,1,0,0
TRX-010643,2025-02-08 09:26:00,CUST-1958,33.72,Online_Services,0.0123,Web_Browser,0.88,92.32,1,0,0
TRX-010644,2025-02-13 18:44:00,CUST-1007,18.9,Transport,0.0123,iOS,0.19,61.5,0,0,0
TRX-010645,2025-02-15 08:59:00,CUST-1405,66.14,Groceries,0.0123,iOS,0.59,26.72,1,0,0
TRX-010646,2025-02-18 06:34:00,CUST-1243,38.83,Online_Services,0.0123,Android,0.45,115.25,0,0,0
TRX-010647,2025-03-12 09:33:00,CUST-1943,78.41,Groceries,0.0123,iOS,0.93,156.63,0,0,0
TRX-010648,2025-02-26 19:04:00,CUST-1004,19.24,Transport,0.0123,iOS,0.27,75.22,0,0,0
TRX-010649,2025-01-05 17:50:00,CUST-1626,55.98,Groceries,4.8088,iOS,0.85,113.0,1,0,1
TRX-010650,2025-01-12 07:04:00,CUST-1504,38.68,Food_Dining,0.0123,Android,0.05,125.01,1,0,0
TRX-010651,2025-03-21 14:35:00,CUST-1340,32.99,Food_Dining,0.0123,iOS,0.37,95.23,0,0,0
TRX-010652,2025-01-12 13:09:00,CUST-1922,65.87,Groceries,0.0123,Android,0.91,67.98,1,0,0
TRX-010653,2025-02-08 02:11:00,CUST-1598,56.37,Groceries,0.0123,Android,0.18,80.4,1,1,0
TRX-010654,2025-01-27 07:50:00,CUST-1379,763.72,Electronics,0.0123,iOS,0.66,71.81,0,0,0
TRX-010655,2025-02-25 18:05:00,CUST-1535,57.26,Groceries,0.0123,Android,0.43,107.14,0,0,0
TRX-010656,2025-02-18 12:20:00,CUST-1971,30.29,Transport,0.0123,Android,0.14,118.35,0,0,0
TRX-010657,2025-02-07 19:01:00,CUST-1432,27.86,Food_Dining,0.0123,iOS,0.68,125.63,0,0,0
TRX-010658,2025-01-30 15:31:00,CUST-1728,78.11,Groceries,0.0123,Android,0.92,129.12,0,0,0
TRX-010659,2025-01-20 16:19:00,CUST-1876,202.12,Electronics,0.0123,Web_Browser,0.1,67.09,0,0,0
TRX-010660,2025-01-22 18:42:00,CUST-1279,807.0,Electronics,0.0123,iOS,0.17,129.7,0,0,0
TRX-010661,2025-03-07 07:11:00,CUST-1107,7.85,Transport,0.0123,iOS,0.56,91.41,0,0,0
TRX-010662,2025-01-18 08:48:00,CUST-1161,45.48,Groceries,0.0123,iOS,0.98,77.05,1,0,0
TRX-010663,2025-03-05 05:52:00,CUST-1545,24.3,Food_Dining,0.0123,iOS,0.95,84.12,0,0,0
TRX-010664,2025-01-20 22:54:00,CUST-1792,31.59,Food_Dining,0.0123,Android,0.32,129.15,0,0,0
TRX-010665,2025-01-28 08:51:00,CUST-1586,8.24,Transport,0.0123,Android,0.94,113.14,0,0,0
TRX-010666,2025-03-09 10:10:00,CUST-1998,48.85,Food_Dining,4.8088,iOS,0.93,92.98,1,0,1
TRX-010667,2025-02-21 20:57:00,CUST-1000,425.82,Electronics,0.0123,Android,0.39,110.3,0,0,0
TRX-010668,2025-03-15 01:11:00,CUST-1749,951.53,Electronics,0.0123,iOS,0.09,144.3,1,1,1
TRX-010669,2025-01-20 15:28:00,CUST-1772,50.73,Online_Services,0.0123,iOS,0.2,55.79,0,0,0
TRX-010670,2025-03-06 13:02:00,CUST-1411,57.09,Online_Services,0.0123,Android,0.64,57.66,0,0,0
TRX-010671,2025-03-12 10:37:00,CUST-1031,2019.78,Luxury_Goods,0.0123,iOS,0.62,54.41,0,0,1
TRX-010672,2025-02-25 14:23:00,CUST-1563,1152.63,Luxury_Goods,0.0123,iOS,0.03,151.03,0,0,1
TRX-010673,2025-03-14 01:12:00,CUST-1734,1990.4,Luxury_Goods,4.8088,iOS,0.4,60.06,0,1,1
TRX-010674,2025-03-12 17:24:00,CUST-1773,55.58,Online_Services,0.0123,Web_Browser,0.46,161.62,0,0,0
TRX-010675,2025-01-07 13:38:00,CUST-1876,42.47,Groceries,0.0123,iOS,0.88,146.13,0,0,0
TRX-010676,2025-03-04 01:59:00,CUST-1769,30.36,Groceries,0.0123,Android,0.54,66.6,0,1,0
TRX-010677,2025-01-08 11:21:00,CUST-1795,21.48,Food_Dining,0.0123,Android,0.24,150.28,0,0,0
TRX-010678,2025-02-27 04:01:00,CUST-1371,2459.03,Luxury_Goods,0.0123,iOS,0.83,90.65,0,1,1
TRX-010679,2025-02-26 09:54:00,CUST-1578,57.67,Groceries,0.0123,iOS,0.47,95.25,0,0,0
TRX-010680,2025-03-11 12:50:00,CUST-1985,86.42,Groceries,0.0123,iOS,0.15,75.88,0,0,0
TRX-010681,2025-03-23 01:04:00,CUST-1146,20.35,Online_Services,0.0123,Android,0.48,114.22,1,1,0
TRX-010682,2025-03-21 00:33:00,CUST-1384,37.1,Online_Services,0.0123,Android,0.75,93.8,0,1,0
TRX-010683,2025-03-19 18:54:00,CUST-1784,55.22,Groceries,0.0123,Android,0.9,59.84,0,0,0
TRX-010684,2025-02-07 11:12:00,CUST-1768,60.31,Groceries,0.0123,iOS,0.86,99.76,0,0,0
TRX-010685,2025-01-27 12:21:00,CUST-1510,16.18,Food_Dining,0.0123,Android,0.74,98.58,0,0,0
TRX-010686,2025-03-18 11:37:00,CUST-1889,14.33,Transport,0.0123,Android,0.6,95.76,0,0,0
TRX-010687,2025-01-25 20:54:00,CUST-1058,12.8,Transport,0.0123,Android,0.56,115.98,1,0,0
TRX-010688,2025-01-23 11:19:00,CUST-1877,11.24,Transport,0.0123,Android,0.29,50.1,0,0,0
TRX-010689,2025-03-23 18:04:00,CUST-1435,76.14,Groceries,0.0123,iOS,0.18,28.71,1,0,0
TRX-010690,2025-01-27 02:28:00,CUST-1729,6.83,Transport,0.0123,iOS,0.76,69.69,0,1,0
TRX-010691,2025-01-29 20:17:00,CUST-1098,56.07,Groceries,0.0123,Android,0.75,155.73,0,0,0
TRX-010692,2025-01-02 08:05:00,CUST-1014,24.96,Transport,0.0123,iOS,0.24,47.01,0,0,0
TRX-010693,2025-03-23 19:39:00,CUST-1734,64.08,Groceries,0.0123,iOS,0.07,107.56,1,0,0
TRX-010694,2025-03-24 10:59:00,CUST-1641,109.94,Groceries,0.0123,Android,0.69,81.9,0,0,0
TRX-010695,2025-02-05 07:31:00,CUST-1676,45.27,Groceries,0.0123,iOS,0.61,77.87,0,0,0
TRX-010696,2025-01-01 22:05:00,CUST-1991,88.78,Groceries,0.0123,Android,0.08,76.11,0,0,0
TRX-010697,2025-02-16 14:20:00,CUST-1685,61.82,Groceries,4.8088,Android,0.27,120.63,1,0,0
TRX-010698,2025-03-04 11:59:00,CUST-1929,35.75,Groceries,0.0123,iOS,0.24,89.21,0,0,0
TRX-010699,2025-01-14 04:08:00,CUST-1161,13.83,Transport,0.0123,Android,0.3,77.51,0,1,0
TRX-010700,2025-02-28 04:53:00,CUST-1414,20.48,Groceries,0.0123,iOS,0.27,103.54,0,1,0
TRX-010701,2025-03-01 23:59:00,CUST-1926,20.29,Transport,0.0123,iOS,0.04,52.7,1,0,0
TRX-010702,2025-02-23 21:48:00,CUST-1642,28.29,Online_Services,0.0123,Android,0.21,80.93,1,0,0
TRX-010703,2025-02-16 19:29:00,CUST-1716,28.57,Food_Dining,0.0123,Android,0.22,100.15,1,0,0
TRX-010704,2025-01-22 14:13:00,CUST-1715,19.16,Online_Services,0.0123,iOS,0.64,113.5,0,0,0
TRX-010705,2025-01-15 03:33:00,CUST-1957,69.57,Groceries,4.8088,iOS,0.94,111.65,0,1,1
TRX-010706,2025-01-10 01:39:00,CUST-1038,76.66,Food_Dining,0.0123,iOS,0.59,139.88,0,1,0
TRX-010707,2025-02-17 05:47:00,CUST-1830,65.36,Food_Dining,0.0123,iOS,0.99,191.86,0,0,0
TRX-010708,2025-02-13 12:52:00,CUST-1424,17.89,Food_Dining,0.0123,Android,0.79,130.39,0,0,0
TRX-010709,2025-01-28 14:33:00,CUST-1015,24.38,Transport,0.0123,Android,0.55,113.74,0,0,0
TRX-010710,2025-02-22 15:46:00,CUST-1749,16.89,Transport,0.0123,Android,0.34,100.44,1,0,0
TRX-010711,2025-03-22 16:41:00,CUST-1062,413.58,Electronics,0.0123,iOS,0.11,119.31,1,0,0
TRX-010712,2025-03-01 01:19:00,CUST-1790,207.23,Electronics,0.0123,iOS,0.66,38.43,1,1,1
TRX-010713,2025-03-09 05:33:00,CUST-1891,28.57,Groceries,0.0123,iOS,0.22,122.56,1,0,0
TRX-010714,2025-03-28 03:36:00,CUST-1699,11.09,Transport,0.0123,Android,0.92,124.97,0,1,1
TRX-010715,2025-03-08 03:15:00,CUST-1604,14.63,Transport,0.0123,Android,0.14,111.68,1,1,0
TRX-010716,2025-02-20 04:23:00,CUST-1731,457.88,Electronics,0.0123,iOS,0.17,123.54,0,1,0
TRX-010717,2025-03-16 17:36:00,CUST-1886,17.01,Food_Dining,0.0123,iOS,0.36,41.99,1,0,0
TRX-010718,2025-01-27 15:05:00,CUST-1326,245.08,Electronics,0.0123,iOS,0.17,41.54,0,0,0
TRX-010719,2025-02-04 08:29:00,CUST-1459,10.87,Food_Dining,0.0123,iOS,0.34,128.81,0,0,0
TRX-010720,2025-03-24 09:40:00,CUST-1257,19.66,Transport,0.0123,iOS,0.46,98.27,0,0,0
TRX-010721,2025-03-06 04:42:00,CUST-1611,36.85,Groceries,0.0123,iOS,0.87,105.74,0,1,1
TRX-010722,2025-03-21 22:21:00,CUST-1350,18.3,Food_Dining,0.0123,Android,0.54,123.4,0,0,0
TRX-010723,2025-01-31 23:31:00,CUST-1090,314.29,Electronics,0.0123,Android,0.04,125.2,0,0,0
TRX-010724,2025-01-29 16:10:00,CUST-1214,635.09,Luxury_Goods,0.0123,Android,0.04,73.09,0,0,1
TRX-010725,2025-01-18 13:28:00,CUST-1033,40.88,Groceries,0.0123,iOS,0.29,137.39,1,0,0
TRX-010726,2025-01-14 18:58:00,CUST-1734,21.39,Transport,0.0123,iOS,0.92,63.98,0,0,0
TRX-010727,2025-02-15 10:53:00,CUST-1559,42.07,Food_Dining,0.0123,iOS,0.37,138.48,1,0,0
TRX-010728,2025-02-18 09:28:00,CUST-1558,3798.39,Luxury_Goods,0.0123,Android,0.51,24.27,0,0,1
TRX-010729,2025-02-17 05:07:00,CUST-1101,15.95,Food_Dining,0.0123,iOS,0.51,141.9,0,0,0
TRX-010730,2025-03-01 19:09:00,CUST-1562,222.85,Electronics,0.0123,Android,0.72,93.62,1,0,0
TRX-010731,2025-01-28 16:54:00,CUST-1075,34.18,Groceries,0.0123,iOS,0.13,128.53,0,0,0
TRX-010732,2025-01-18 08:23:00,CUST-1310,22.03,Food_Dining,0.0123,Android,0.6,125.67,1,0,0
TRX-010733,2025-02-12 16:43:00,CUST-1822,43.14,Groceries,0.0123,Android,0.23,81.18,0,0,0
TRX-010734,2025-02-21 19:26:00,CUST-1652,57.62,Groceries,0.0123,iOS,0.68,64.63,0,0,0
TRX-010735,2025-02-24 23:19:00,CUST-1462,23.54,Food_Dining,0.0123,Android,0.98,49.63,0,0,0
TRX-010736,2025-02-06 08:36:00,CUST-1924,11.35,Transport,0.0123,Web_Browser,0.75,78.55,0,0,0
TRX-010737,2025-01-25 23:00:00,CUST-1583,61.92,Groceries,0.0123,iOS,0.86,57.3,1,0,0
TRX-010738,2025-03-10 07:13:00,CUST-1218,44.4,Food_Dining,0.0123,Android,0.39,135.56,0,0,0
TRX-010739,2025-01-04 09:07:00,CUST-1490,20.82,Online_Services,0.0123,Web_Browser,0.86,134.24,1,0,0
TRX-010740,2025-03-06 06:38:00,CUST-1558,41.03,Food_Dining,0.0123,iOS,0.59,135.96,0,0,0
TRX-010741,2025-03-05 08:45:00,CUST-1132,65.98,Groceries,0.0123,Android,0.44,100.46,0,0,0
TRX-010742,2025-03-04 12:42:00,CUST-1166,41.79,Groceries,0.0123,iOS,0.35,181.83,0,0,0
TRX-010743,2025-02-18 03:03:00,CUST-1515,971.15,Electronics,0.0123,iOS,0.89,80.16,0,1,1
TRX-010744,2025-01-14 19:43:00,CUST-1781,29.47,Groceries,0.0123,iOS,0.37,122.82,0,0,0
TRX-010745,2025-03-21 18:51:00,CUST-1710,80.83,Food_Dining,0.0123,Android,0.49,104.16,0,0,0
TRX-010746,2025-03-05 03:39:00,CUST-1795,7.04,Transport,0.0123,Web_Browser,0.89,77.84,0,1,1
TRX-010747,2025-03-07 06:38:00,CUST-1966,86.44,Groceries,0.0123,iOS,0.22,113.72,0,0,0
TRX-010748,2025-02-23 14:07:00,CUST-1125,96.48,Groceries,0.0123,Web_Browser,0.88,135.78,1,0,0
TRX-010749,2025-02-11 19:30:00,CUST-1976,7.58,Transport,0.0123,iOS,0.87,99.36,0,0,0
TRX-010750,2025-02-19 14:18:00,CUST-1099,8.77,Food_Dining,0.0123,Android,1.0,96.37,0,0,0
TRX-010751,2025-02-18 01:44:00,CUST-1178,39.89,Groceries,0.0123,Android,0.93,72.65,0,1,1
TRX-010752,2025-02-05 23:31:00,CUST-1599,54.03,Online_Services,0.0123,iOS,0.0,110.89,0,0,0
TRX-010753,2025-03-31 04:09:00,CUST-1741,44.64,Food_Dining,0.0123,Android,0.61,98.22,0,1,0
TRX-010754,2025-01-13 08:56:00,CUST-1958,22.89,Food_Dining,0.0123,Web_Browser,0.6,96.32,0,0,0
TRX-010755,2025-01-09 05:55:00,CUST-1683,41.48,Food_Dining,0.0123,iOS,0.88,87.57,0,0,0
TRX-010756,2025-01-22 03:57:00,CUST-1150,33.14,Food_Dining,0.0123,Android,0.96,60.16,0,1,1
TRX-010757,2025-03-26 20:53:00,CUST-1074,220.32,Electronics,0.0123,iOS,0.09,143.93,0,0,0
TRX-010758,2025-03-31 21:21:00,CUST-1145,62.22,Food_Dining,0.0123,iOS,0.43,160.21,0,0,0
TRX-010759,2025-02-04 18:19:00,CUST-1620,532.36,Electronics,0.0123,iOS,0.86,114.67,0,0,0
TRX-010760,2025-03-15 10:09:00,CUST-1323,37.56,Groceries,0.0123,iOS,0.16,85.61,1,0,0
TRX-010761,2025-03-25 15:01:00,CUST-1571,78.58,Groceries,0.0123,Android,0.81,140.2,0,0,0
TRX-010762,2025-01-04 00:31:00,CUST-1817,10.71,Transport,0.0123,Web_Browser,0.01,104.83,1,1,0
TRX-010763,2025-03-28 06:48:00,CUST-1289,8.16,Transport,0.0123,iOS,0.82,71.11,0,0,0
TRX-010764,2025-02-16 09:40:00,CUST-1139,29.49,Food_Dining,0.0123,Android,0.95,46.96,1,0,0
TRX-010765,2025-03-22 21:16:00,CUST-1727,47.25,Groceries,0.0123,iOS,0.57,94.18,1,0,0
TRX-010766,2025-03-12 01:57:00,CUST-1770,55.03,Food_Dining,0.0123,Android,0.27,83.63,0,1,0
TRX-010767,2025-02-26 09:54:00,CUST-1940,38.01,Online_Services,0.0123,iOS,0.55,157.56,0,0,0
TRX-010768,2025-03-11 08:28:00,CUST-1382,36.47,Food_Dining,0.0123,iOS,0.2,61.41,0,0,0
TRX-010769,2025-03-23 09:20:00,CUST-1966,13.82,Food_Dining,0.0123,Android,0.18,116.65,1,0,0
TRX-010770,2025-03-09 18:26:00,CUST-1325,29.57,Food_Dining,0.0123,Android,0.12,121.83,1,0,0
TRX-010771,2025-02-01 21:29:00,CUST-1945,39.0,Groceries,0.0123,iOS,0.56,96.02,1,0,0
TRX-010772,2025-01-27 03:35:00,CUST-1082,34.2,Food_Dining,0.0123,iOS,0.89,113.35,0,1,1
TRX-010773,2025-01-29 19:17:00,CUST-1863,97.73,Groceries,0.0123,iOS,0.37,92.02,0,0,0
